AP,Portada,Categoría,Región,Periodo,Mes,Año,Acceso,ext,nacmay,rprov,rloc,est,jp,men,total,nactotal
Mburucuyá,Única,PN,CENTRO,2019m8,8,2019,NO COBRA,29,251,274,300,135,0,337,1326,1297
Pre Delta,Única,PN,CENTRO,2019m8,8,2019,NO COBRA,28,1973,2104,4305,292,99,1919,10720,10692
Quebrada del Condorito,Única,PN,CENTRO,2019m8,8,2019,NO COBRA,187,752,846,160,0,0,0,1945,1758
San Guillermo,Única,PN,CENTRO,2019m8,8,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Sierra de las Quijadas,Única,PN,CENTRO,2019m8,8,2019,COBRA,105,1344,298,9,42,150,401,2349,2244
Talampaya,Única,PN,CENTRO,2019m8,8,2019,COBRA,542,3482,62,15,527,4206,430,9264,8722
Chaco,Única,PN,NEA,2019m8,8,2019,NO COBRA,7,99,430,661,550,0,113,1860,1853
Colonia Benítez,Única,RNEd,NEA,2019m8,8,2019,NO COBRA,0,12,9,0,517,0,0,538,538
El Impenetrable,Única,PN,NEA,2019m8,8,2019,NO COBRA,7,58,79,31,4,2,2,183,176
Formosa,Única,RNat,NEA,2019m8,8,2019,NO COBRA,2,3,0,0,0,0,0,5,3
Iguazú,Única,PN,NEA,2019m8,8,2019,COBRA,65657,91285,4555,1729,3003,19822,20104,206155,140498
Río Pilcomayo,Estero Poi,PN,NEA,2019m8,8,2019,NO COBRA,30,107,111,158,28,2,45,481,451
Río Pilcomayo,Laguna Blanca,PN,NEA,2019m8,8,2019,NO COBRA,23,131,201,223,181,14,106,879,856
Aconquija,Única,PN,NOA,2019m8,8,2019,NO COBRA,8,145,148,266,166,0,106,839,831
Baritú,Única,PN,NOA,2019m8,8,2019,NO COBRA,47,14,2,0,0,0,4,67,20
Calilegua,Única,PN,NOA,2019m8,8,2019,NO COBRA,236,945,220,211,524,0,366,2502,2266
Copo,Guayacán,PN,NOA,2019m8,8,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Copo,Portada,PN,NOA,2019m8,8,2019,NO COBRA,0,0,0,0,0,0,0,0,0
El Rey,Única,PN,NOA,2019m8,8,2019,NO COBRA,16,37,71,10,0,0,87,221,205
Laguna de los Pozuelos,Única,MN,NOA,2019m8,8,2019,NO COBRA,70,60,28,1,2,0,10,171,101
Los Cardones,Recta del Tín Tín,PN,NOA,2019m8,8,2019,NO COBRA,408,7384,525,449,95,4850,118,13829,13421
Los Cardones,Valle Encantado,PN,NOA,2019m8,8,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Nogalar de los Toldos,Única,RNac,NOA,2019m8,8,2019,NO COBRA,1,17,23,30,38,0,40,149,148
Pizarro,Única,RNac,NOA,2019m8,8,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Bosques Petrificados,Única,PN,PATAGONIA,2019m8,8,2019,NO COBRA,9,10,22,6,0,0,9,56,47
Lago Puelo,Única,PN,PATAGONIA,2019m8,8,2019,COBRA,103,3016,401,6176,453,479,480,11108,11005
Laguna Blanca,Única,PN,PATAGONIA,2019m8,8,2019,NO COBRA,0,35,33,35,23,0,0,126,126
Lanín,Hua Hum,PN,PATAGONIA,2019m8,8,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Lanín,Lago Huechulaufquen,PN,PATAGONIA,2019m8,8,2019,COBRA,119,1358,76,0,127,171,113,1964,1845
Lanín,Muelle Lago Lácar,PN,PATAGONIA,2019m8,8,2019,COBRA,133,1946,175,57,588,182,465,3546,3413
Lanín,Quila Quina,PN,PATAGONIA,2019m8,8,2019,COBRA,4,384,110,18,102,40,64,722,718
Lanín,Ruka Choroy,PN,PATAGONIA,2019m8,8,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Lanín,Volcán Lanín,PN,PATAGONIA,2019m8,8,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Lanín,Área Tromen,PN,PATAGONIA,2019m8,8,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Lanín,Ñorkinko,PN,PATAGONIA,2019m8,8,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Lihué Calel,Única,PN,PATAGONIA,2019m8,8,2019,NO COBRA,0,84,123,42,712,2,26,989,989
Los Alerces,Portada Centro,PN,PATAGONIA,2019m8,8,2019,COBRA,0,0,0,0,0,0,0,0,0
Los Alerces,Portada Norte,PN,PATAGONIA,2019m8,8,2019,COBRA,0,0,0,0,0,0,0,0,0
Los Alerces,Portada Sur,PN,PATAGONIA,2019m8,8,2019,COBRA,0,0,0,0,0,0,0,0,0
Los Alerces,Villa Futalaufquen,PN,PATAGONIA,2019m8,8,2019,NO COBRA,70,538,38,6,0,0,53,705,635
Los Glaciares,El Chaltén,PN,PATAGONIA,2019m8,8,2019,NO COBRA,3056,3309,0,0,0,0,0,6365,3309
Los Glaciares,Puerto Bandera,PN,PATAGONIA,2019m8,8,2019,COBRA,3659,2954,42,562,234,0,171,7622,3963
Los Glaciares,Puerto La Cruz,PN,PATAGONIA,2019m8,8,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Los Glaciares,Puerto La Soledad,PN,PATAGONIA,2019m8,8,2019,COBRA,0,0,0,0,0,0,0,0,0
Los Glaciares,Puerto Lago Argentino,PN,PATAGONIA,2019m8,8,2019,COBRA,0,0,0,0,0,0,0,0,0
Los Glaciares,Río Mitre,PN,PATAGONIA,2019m8,8,2019,COBRA,14188,6611,975,1584,1301,1909,1104,27672,13484
Monte León,Única,PN,PATAGONIA,2019m8,8,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Nahuel Huapi,Lago Mascardi,PN,PATAGONIA,2019m8,8,2019,COBRA,2891,1707,3,765,317,72,0,5755,2864
Nahuel Huapi,Puerto Pañuelo,PN,PATAGONIA,2019m8,8,2019,COBRA,8190,10364,151,1148,17065,2200,2106,41224,33034
Nahuel Huapi,Quetrihué,PN,PATAGONIA,2019m8,8,2019,COBRA,111,942,69,28,201,100,348,1799,1688
Nahuel Huapi,Río Limay,PN,PATAGONIA,2019m8,8,2019,COBRA,0,0,0,0,0,0,0,0,0
Patagonia,Única,PN,PATAGONIA,2019m8,8,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Perito Moreno,Única,PN,PATAGONIA,2019m8,8,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Tierra del Fuego,Ruta Nacional 3,PN,PATAGONIA,2019m8,8,2019,COBRA,2737,4518,3078,0,3,81,664,11081,8344
Tierra del Fuego,Tren del Fin del Mundo,PN,PATAGONIA,2019m8,8,2019,COBRA,3726,5723,427,0,0,865,1270,12011,8285
Ciervo de los Pantanos,Única,PN,CENTRO,2019m9,9,2019,NO COBRA,3,14,653,210,507,0,175,1562,1559
El Leoncito,Única,PN,CENTRO,2019m9,9,2019,NO COBRA,161,1002,488,335,0,0,0,1986,1825
El Palmar,Única,PN,CENTRO,2019m9,9,2019,COBRA,169,4520,3160,547,437,1847,1950,12630,12461
Iberá,Cambyretá,PN,CENTRO,2019m9,9,2019,NO COBRA,242,502,64,334,124,79,161,1506,1264
Iberá,San Nicolás,PN,CENTRO,2019m9,9,2019,NO COBRA,64,170,175,200,269,18,46,942,878
Mburucuyá,Única,PN,CENTRO,2019m9,9,2019,NO COBRA,20,252,229,216,34,53,282,1086,1066
Pre Delta,Única,PN,CENTRO,2019m9,9,2019,NO COBRA,104,2409,4244,4317,607,286,2830,14797,14693
Quebrada del Condorito,Única,PN,CENTRO,2019m9,9,2019,NO COBRA,409,609,2415,198,0,0,0,3631,3222
San Guillermo,Única,PN,CENTRO,2019m9,9,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Sierra de las Quijadas,Única,PN,CENTRO,2019m9,9,2019,COBRA,98,1429,277,4,31,147,193,2179,2081
Talampaya,Única,PN,CENTRO,2019m9,9,2019,COBRA,548,3209,191,6,508,4839,505,9806,9258
Chaco,Única,PN,NEA,2019m9,9,2019,NO COBRA,24,266,430,1008,220,0,109,2057,2033
Colonia Benítez,Única,RNEd,NEA,2019m9,9,2019,NO COBRA,4,0,0,0,212,9,0,225,221
El Impenetrable,Única,PN,NEA,2019m9,9,2019,NO COBRA,0,188,18,0,0,0,0,206,206
Formosa,Única,RNat,NEA,2019m9,9,2019,NO COBRA,9,10,2,3,0,0,1,25,16
Iguazú,Única,PN,NEA,2019m9,9,2019,COBRA,58067,61366,2425,1744,3340,25730,28751,181423,123356
Río Pilcomayo,Estero Poi,PN,NEA,2019m9,9,2019,NO COBRA,95,44,151,141,24,12,83,550,455
Río Pilcomayo,Laguna Blanca,PN,NEA,2019m9,9,2019,NO COBRA,4,179,236,569,145,2,188,1323,1319
Aconquija,Única,PN,NOA,2019m9,9,2019,NO COBRA,3,52,306,605,205,0,228,1399,1396
Baritú,Única,PN,NOA,2019m9,9,2019,NO COBRA,9,8,11,0,0,0,1,29,20
Calilegua,Única,PN,NOA,2019m9,9,2019,NO COBRA,225,988,333,319,1554,0,640,4059,3834
Copo,Guayacán,PN,NOA,2019m9,9,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Copo,Portada,PN,NOA,2019m9,9,2019,NO COBRA,0,0,0,0,0,0,0,0,0
El Rey,Única,PN,NOA,2019m9,9,2019,NO COBRA,17,41,42,45,0,0,54,199,182
Laguna de los Pozuelos,Única,MN,NOA,2019m9,9,2019,NO COBRA,38,55,13,24,0,4,15,149,111
Los Cardones,Recta del Tín Tín,PN,NOA,2019m9,9,2019,NO COBRA,748,9092,366,102,91,2784,48,13231,12483
Los Cardones,Valle Encantado,PN,NOA,2019m9,9,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Nogalar de los Toldos,Única,RNac,NOA,2019m9,9,2019,NO COBRA,14,17,17,28,429,1,21,527,513
Pizarro,Única,RNac,NOA,2019m9,9,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Bosques Petrificados,Única,PN,PATAGONIA,2019m9,9,2019,NO COBRA,12,47,6,22,0,9,33,129,117
Lago Puelo,Única,PN,PATAGONIA,2019m9,9,2019,COBRA,339,2139,455,8838,617,1628,344,14360,14021
Laguna Blanca,Única,PN,PATAGONIA,2019m9,9,2019,NO COBRA,2,67,42,38,0,0,23,172,170
Lanín,Hua Hum,PN,PATAGONIA,2019m9,9,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Lanín,Lago Huechulaufquen,PN,PATAGONIA,2019m9,9,2019,COBRA,0,280,0,139,125,127,0,671,671
Lanín,Muelle Lago Lácar,PN,PATAGONIA,2019m9,9,2019,COBRA,393,1163,274,68,253,493,348,2992,2599
Lanín,Quila Quina,PN,PATAGONIA,2019m9,9,2019,COBRA,91,1010,237,293,93,281,232,2237,2146
Lanín,Ruka Choroy,PN,PATAGONIA,2019m9,9,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Lanín,Volcán Lanín,PN,PATAGONIA,2019m9,9,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Lanín,Área Tromen,PN,PATAGONIA,2019m9,9,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Lanín,Ñorkinko,PN,PATAGONIA,2019m9,9,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Lihué Calel,Única,PN,PATAGONIA,2019m9,9,2019,NO COBRA,10,123,225,21,519,3,47,948,938
Los Alerces,Portada Centro,PN,PATAGONIA,2019m9,9,2019,COBRA,0,0,0,0,0,0,0,0,0
Los Alerces,Portada Norte,PN,PATAGONIA,2019m9,9,2019,COBRA,0,0,0,0,0,0,0,0,0
Los Alerces,Portada Sur,PN,PATAGONIA,2019m9,9,2019,COBRA,0,0,0,0,0,0,0,0,0
Los Alerces,Villa Futalaufquen,PN,PATAGONIA,2019m9,9,2019,NO COBRA,57,578,52,24,2,103,141,957,900
Los Glaciares,El Chaltén,PN,PATAGONIA,2019m9,9,2019,NO COBRA,4681,4692,0,0,0,0,0,9373,4692
Los Glaciares,Puerto Bandera,PN,PATAGONIA,2019m9,9,2019,COBRA,4773,2774,33,2427,186,0,236,10429,5656
Los Glaciares,Puerto La Cruz,PN,PATAGONIA,2019m9,9,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Los Glaciares,Puerto La Soledad,PN,PATAGONIA,2019m9,9,2019,COBRA,0,0,0,0,0,0,0,0,0
Los Glaciares,Puerto Lago Argentino,PN,PATAGONIA,2019m9,9,2019,COBRA,0,0,0,0,0,0,0,0,0
Los Glaciares,Río Mitre,PN,PATAGONIA,2019m9,9,2019,COBRA,21658,10500,910,2072,620,6779,1182,43721,22063
Monte León,Única,PN,PATAGONIA,2019m9,9,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Nahuel Huapi,Lago Mascardi,PN,PATAGONIA,2019m9,9,2019,COBRA,559,995,0,288,162,4,0,2008,1449
Nahuel Huapi,Puerto Pañuelo,PN,PATAGONIA,2019m9,9,2019,COBRA,7224,6562,199,1179,14000,2581,2009,33754,26530
Nahuel Huapi,Quetrihué,PN,PATAGONIA,2019m9,9,2019,COBRA,951,1228,321,128,728,301,666,4323,3372
Nahuel Huapi,Río Limay,PN,PATAGONIA,2019m9,9,2019,COBRA,0,0,0,0,553,0,0,553,553
Patagonia,Única,PN,PATAGONIA,2019m9,9,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Perito Moreno,Única,PN,PATAGONIA,2019m9,9,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Tierra del Fuego,Ruta Nacional 3,PN,PATAGONIA,2019m9,9,2019,COBRA,4420,6910,3194,0,412,129,1230,16295,11875
Tierra del Fuego,Tren del Fin del Mundo,PN,PATAGONIA,2019m9,9,2019,COBRA,3069,6642,371,0,0,1808,1246,13136,10067
Ciervo de los Pantanos,Única,PN,CENTRO,2019m10,10,2019,NO COBRA,14,2,981,507,767,0,709,2980,2966
El Leoncito,Única,PN,CENTRO,2019m10,10,2019,NO COBRA,254,908,614,315,0,0,0,2091,1837
El Palmar,Única,PN,CENTRO,2019m10,10,2019,COBRA,225,3336,2219,496,488,1732,3713,12209,11984
Iberá,Cambyretá,PN,CENTRO,2019m10,10,2019,NO COBRA,293,358,25,154,24,12,63,929,636
Iberá,San Nicolás,PN,CENTRO,2019m10,10,2019,NO COBRA,37,114,80,61,184,4,23,503,466
Mburucuyá,Única,PN,CENTRO,2019m10,10,2019,NO COBRA,12,111,102,68,0,4,151,448,436
Pre Delta,Única,PN,CENTRO,2019m10,10,2019,NO COBRA,94,924,1527,1757,1336,146,1759,7543,7449
Quebrada del Condorito,Única,PN,CENTRO,2019m10,10,2019,NO COBRA,284,507,2666,322,0,0,0,3779,3495
San Guillermo,Única,PN,CENTRO,2019m10,10,2019,NO COBRA,2,21,0,0,0,0,0,23,21
Sierra de las Quijadas,Única,PN,CENTRO,2019m10,10,2019,COBRA,87,998,77,15,0,182,111,1470,1383
Talampaya,Única,PN,CENTRO,2019m10,10,2019,COBRA,565,5261,53,14,434,4083,347,10757,10192
Chaco,Única,PN,NEA,2019m10,10,2019,NO COBRA,39,70,168,131,417,0,29,854,815
Colonia Benítez,Única,RNEd,NEA,2019m10,10,2019,NO COBRA,0,60,5,0,342,0,0,407,407
El Impenetrable,Única,PN,NEA,2019m10,10,2019,NO COBRA,0,180,0,0,0,0,0,180,180
Formosa,Única,RNat,NEA,2019m10,10,2019,NO COBRA,2,9,0,3,0,0,0,14,12
Iguazú,Única,PN,NEA,2019m10,10,2019,COBRA,78905,49225,3455,1536,9131,20869,26319,189440,110535
Río Pilcomayo,Estero Poi,PN,NEA,2019m10,10,2019,NO COBRA,9,14,19,24,0,0,21,87,78
Río Pilcomayo,Laguna Blanca,PN,NEA,2019m10,10,2019,NO COBRA,85,122,194,777,2,0,232,1412,1327
Aconquija,Única,PN,NOA,2019m10,10,2019,NO COBRA,2,63,492,390,27,4,81,1059,1057
Baritú,Única,PN,NOA,2019m10,10,2019,NO COBRA,0,12,4,0,20,1,0,37,37
Calilegua,Única,PN,NOA,2019m10,10,2019,NO COBRA,203,860,698,442,1250,0,203,3656,3453
Copo,Guayacán,PN,NOA,2019m10,10,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Copo,Portada,PN,NOA,2019m10,10,2019,NO COBRA,0,0,0,0,0,0,0,0,0
El Rey,Única,PN,NOA,2019m10,10,2019,NO COBRA,9,20,22,64,0,0,50,165,156
Laguna de los Pozuelos,Única,MN,NOA,2019m10,10,2019,NO COBRA,76,67,46,2,112,0,8,311,235
Los Cardones,Recta del Tín Tín,PN,NOA,2019m10,10,2019,NO COBRA,1187,5317,539,98,200,5208,123,12672,11485
Los Cardones,Valle Encantado,PN,NOA,2019m10,10,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Nogalar de los Toldos,Única,RNac,NOA,2019m10,10,2019,NO COBRA,0,4,22,15,41,1,3,86,86
Pizarro,Única,RNac,NOA,2019m10,10,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Bosques Petrificados,Única,PN,PATAGONIA,2019m10,10,2019,NO COBRA,111,60,84,10,51,121,74,511,400
Lago Puelo,Única,PN,PATAGONIA,2019m10,10,2019,COBRA,457,6739,1588,9837,1912,2693,573,23799,23342
Laguna Blanca,Única,PN,PATAGONIA,2019m10,10,2019,NO COBRA,17,27,65,131,290,0,33,563,546
Lanín,Hua Hum,PN,PATAGONIA,2019m10,10,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Lanín,Lago Huechulaufquen,PN,PATAGONIA,2019m10,10,2019,COBRA,102,1108,115,199,119,966,343,2952,2850
Lanín,Muelle Lago Lácar,PN,PATAGONIA,2019m10,10,2019,COBRA,180,1557,382,34,752,740,361,4006,3826
Lanín,Quila Quina,PN,PATAGONIA,2019m10,10,2019,COBRA,90,1176,491,332,170,415,311,2985,2895
Lanín,Ruka Choroy,PN,PATAGONIA,2019m10,10,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Lanín,Volcán Lanín,PN,PATAGONIA,2019m10,10,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Lanín,Área Tromen,PN,PATAGONIA,2019m10,10,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Lanín,Ñorkinko,PN,PATAGONIA,2019m10,10,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Lihué Calel,Única,PN,PATAGONIA,2019m10,10,2019,NO COBRA,49,117,369,102,1002,2,58,1699,1650
Los Alerces,Portada Centro,PN,PATAGONIA,2019m10,10,2019,COBRA,0,0,0,0,0,0,0,0,0
Los Alerces,Portada Norte,PN,PATAGONIA,2019m10,10,2019,COBRA,0,0,0,0,0,0,0,0,0
Los Alerces,Portada Sur,PN,PATAGONIA,2019m10,10,2019,COBRA,0,0,0,0,0,0,0,0,0
Los Alerces,Villa Futalaufquen,PN,PATAGONIA,2019m10,10,2019,NO COBRA,240,1214,96,55,0,919,148,2672,2432
Los Glaciares,El Chaltén,PN,PATAGONIA,2019m10,10,2019,NO COBRA,9914,8924,0,0,0,0,0,18838,8924
Los Glaciares,Puerto Bandera,PN,PATAGONIA,2019m10,10,2019,COBRA,4242,2584,11,3538,225,0,100,10700,6458
Los Glaciares,Puerto La Cruz,PN,PATAGONIA,2019m10,10,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Los Glaciares,Puerto La Soledad,PN,PATAGONIA,2019m10,10,2019,COBRA,820,0,0,0,0,0,0,820,0
Los Glaciares,Puerto Lago Argentino,PN,PATAGONIA,2019m10,10,2019,COBRA,0,0,0,0,0,0,0,0,0
Los Glaciares,Río Mitre,PN,PATAGONIA,2019m10,10,2019,COBRA,44100,13355,1849,3456,882,7137,2132,72911,28811
Monte León,Única,PN,PATAGONIA,2019m10,10,2019,NO COBRA,123,49,162,76,64,0,153,627,504
Nahuel Huapi,Lago Mascardi,PN,PATAGONIA,2019m10,10,2019,COBRA,533,708,34,791,142,11,1,2220,1687
Nahuel Huapi,Puerto Pañuelo,PN,PATAGONIA,2019m10,10,2019,COBRA,4729,12094,420,2126,11546,4219,1292,36426,31697
Nahuel Huapi,Quetrihué,PN,PATAGONIA,2019m10,10,2019,COBRA,555,3274,793,180,1819,497,490,7608,7053
Nahuel Huapi,Río Limay,PN,PATAGONIA,2019m10,10,2019,COBRA,0,0,835,307,9953,0,0,11095,11095
Patagonia,Única,PN,PATAGONIA,2019m10,10,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Perito Moreno,Única,PN,PATAGONIA,2019m10,10,2019,NO COBRA,13,11,23,0,0,0,9,56,43
Tierra del Fuego,Ruta Nacional 3,PN,PATAGONIA,2019m10,10,2019,COBRA,12650,6776,6666,0,420,3820,4002,34334,21684
Tierra del Fuego,Tren del Fin del Mundo,PN,PATAGONIA,2019m10,10,2019,COBRA,4615,7191,251,0,3,2699,873,15632,11017
Ciervo de los Pantanos,Única,PN,CENTRO,2019m11,11,2019,NO COBRA,14,15,1181,747,250,0,618,2825,2811
El Leoncito,Única,PN,CENTRO,2019m11,11,2019,NO COBRA,317,893,984,149,0,0,0,2343,2026
El Palmar,Única,PN,CENTRO,2019m11,11,2019,COBRA,240,7344,4138,597,708,1175,4560,18762,18522
Iberá,Cambyretá,PN,CENTRO,2019m11,11,2019,NO COBRA,262,225,51,230,84,69,97,1018,756
Iberá,San Nicolás,PN,CENTRO,2019m11,11,2019,NO COBRA,61,75,101,93,83,14,18,445,384
Mburucuyá,Única,PN,CENTRO,2019m11,11,2019,NO COBRA,12,136,252,114,405,25,107,1051,1039
Pre Delta,Única,PN,CENTRO,2019m11,11,2019,NO COBRA,62,1374,2319,3613,1403,664,2218,11653,11591
Quebrada del Condorito,Única,PN,CENTRO,2019m11,11,2019,NO COBRA,349,899,1658,143,0,0,0,3049,2700
San Guillermo,Única,PN,CENTRO,2019m11,11,2019,NO COBRA,0,14,24,1,0,0,0,39,39
Sierra de las Quijadas,Única,PN,CENTRO,2019m11,11,2019,COBRA,113,1262,156,0,39,84,134,1788,1675
Talampaya,Única,PN,CENTRO,2019m11,11,2019,COBRA,903,2842,263,0,192,3792,133,8125,7222
Chaco,Única,PN,NEA,2019m11,11,2019,NO COBRA,13,195,267,172,216,0,18,881,868
Colonia Benítez,Única,RNEd,NEA,2019m11,11,2019,NO COBRA,0,4,82,2,68,0,0,156,156
El Impenetrable,Única,PN,NEA,2019m11,11,2019,NO COBRA,0,19,6,2,0,0,0,27,27
Formosa,Única,RNat,NEA,2019m11,11,2019,NO COBRA,0,7,0,0,0,0,0,7,7
Iguazú,Única,PN,NEA,2019m11,11,2019,COBRA,135806,67848,5013,2220,6778,11633,20760,250058,114252
Río Pilcomayo,Estero Poi,PN,NEA,2019m11,11,2019,NO COBRA,21,60,3,88,2,11,15,200,179
Río Pilcomayo,Laguna Blanca,PN,NEA,2019m11,11,2019,NO COBRA,24,73,190,657,0,0,292,1236,1212
Aconquija,Única,PN,NOA,2019m11,11,2019,NO COBRA,2,18,63,143,0,0,48,274,272
Baritú,Única,PN,NOA,2019m11,11,2019,NO COBRA,0,4,0,0,0,0,0,4,4
Calilegua,Única,PN,NOA,2019m11,11,2019,NO COBRA,478,651,131,397,1618,0,225,3500,3022
Copo,Guayacán,PN,NOA,2019m11,11,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Copo,Portada,PN,NOA,2019m11,11,2019,NO COBRA,0,0,0,0,0,0,0,0,0
El Rey,Única,PN,NOA,2019m11,11,2019,NO COBRA,9,20,32,31,0,0,28,120,111
Laguna de los Pozuelos,Única,MN,NOA,2019m11,11,2019,NO COBRA,118,75,24,17,73,0,4,311,193
Los Cardones,Recta del Tín Tín,PN,NOA,2019m11,11,2019,NO COBRA,789,3565,351,163,62,2620,49,7599,6810
Los Cardones,Valle Encantado,PN,NOA,2019m11,11,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Nogalar de los Toldos,Única,RNac,NOA,2019m11,11,2019,NO COBRA,4,2,7,43,90,0,7,153,149
Pizarro,Única,RNac,NOA,2019m11,11,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Bosques Petrificados,Única,PN,PATAGONIA,2019m11,11,2019,NO COBRA,314,135,119,10,65,25,56,724,410
Lago Puelo,Única,PN,PATAGONIA,2019m11,11,2019,COBRA,857,4617,1169,9986,1294,5283,1001,24207,23350
Laguna Blanca,Única,PN,PATAGONIA,2019m11,11,2019,NO COBRA,78,36,53,23,60,0,3,253,175
Lanín,Hua Hum,PN,PATAGONIA,2019m11,11,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Lanín,Lago Huechulaufquen,PN,PATAGONIA,2019m11,11,2019,COBRA,278,1655,567,542,171,1658,14,4885,4607
Lanín,Muelle Lago Lácar,PN,PATAGONIA,2019m11,11,2019,COBRA,349,1313,483,131,614,1457,276,4623,4274
Lanín,Quila Quina,PN,PATAGONIA,2019m11,11,2019,COBRA,161,1717,499,212,624,999,221,4433,4272
Lanín,Ruka Choroy,PN,PATAGONIA,2019m11,11,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Lanín,Volcán Lanín,PN,PATAGONIA,2019m11,11,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Lanín,Área Tromen,PN,PATAGONIA,2019m11,11,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Lanín,Ñorkinko,PN,PATAGONIA,2019m11,11,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Lihué Calel,Única,PN,PATAGONIA,2019m11,11,2019,NO COBRA,17,115,195,43,279,1,85,735,718
Los Alerces,Portada Centro,PN,PATAGONIA,2019m11,11,2019,COBRA,0,0,0,0,0,0,0,0,0
Los Alerces,Portada Norte,PN,PATAGONIA,2019m11,11,2019,COBRA,0,0,0,0,0,0,0,0,0
Los Alerces,Portada Sur,PN,PATAGONIA,2019m11,11,2019,COBRA,0,0,0,0,0,0,0,0,0
Los Alerces,Villa Futalaufquen,PN,PATAGONIA,2019m11,11,2019,NO COBRA,636,1906,96,28,3,99,48,2816,2180
Los Glaciares,El Chaltén,PN,PATAGONIA,2019m11,11,2019,NO COBRA,15029,4485,0,0,0,0,0,19514,4485
Los Glaciares,Puerto Bandera,PN,PATAGONIA,2019m11,11,2019,COBRA,9744,2607,27,3444,106,0,82,16010,6266
Los Glaciares,Puerto La Cruz,PN,PATAGONIA,2019m11,11,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Los Glaciares,Puerto La Soledad,PN,PATAGONIA,2019m11,11,2019,COBRA,4226,0,0,0,0,0,0,4226,0
Los Glaciares,Puerto Lago Argentino,PN,PATAGONIA,2019m11,11,2019,COBRA,0,0,0,0,0,0,0,0,0
Los Glaciares,Río Mitre,PN,PATAGONIA,2019m11,11,2019,COBRA,72608,7543,2468,2466,755,8883,1089,95812,23204
Monte León,Única,PN,PATAGONIA,2019m11,11,2019,NO COBRA,402,80,78,79,113,0,122,874,472
Nahuel Huapi,Lago Mascardi,PN,PATAGONIA,2019m11,11,2019,COBRA,2455,5255,92,8233,502,157,0,16694,14239
Nahuel Huapi,Puerto Pañuelo,PN,PATAGONIA,2019m11,11,2019,COBRA,5111,13258,540,2212,2755,5982,881,30739,25628
Nahuel Huapi,Quetrihué,PN,PATAGONIA,2019m11,11,2019,COBRA,1694,2206,573,329,1325,552,436,7115,5421
Nahuel Huapi,Río Limay,PN,PATAGONIA,2019m11,11,2019,COBRA,0,0,0,0,5418,0,0,5418,5418
Patagonia,Única,PN,PATAGONIA,2019m11,11,2019,NO COBRA,0,0,0,0,0,0,0,0,0
Perito Moreno,Única,PN,PATAGONIA,2019m11,11,2019,NO COBRA,96,14,2,3,0,0,2,117,21
Tierra del Fuego,Ruta Nacional 3,PN,PATAGONIA,2019m11,11,2019,COBRA,32354,7385,8334,0,501,3211,6917,58702,26348
Tierra del Fuego,Tren del Fin del Mundo,PN,PATAGONIA,2019m11,11,2019,COBRA,10023,7023,221,0,417,2455,495,20634,10611
